TransactionAmount,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Debit,Cluster_KMeans
584.82,Milwaukee,Online,Dewasa,Doctor,109.0,1.0,12071.1,False,0
38.15,Charlotte,Online,Lansia,Retired,129.0,1.0,1425.47,False,1
477.54,San Francisco,ATM,Remaja,Student,52.00000000000001,1.0,1598.63,False,1
639.57,Tucson,Branch,Lansia,Doctor,43.0,1.0,11726.47,True,1
58.23,Milwaukee,Online,Dewasa,Student,34.0,1.0,9189.76,True,0
776.21,Austin,Online,Lansia,Retired,99.0,1.0,4895.87,False,1
248.76,Portland,Branch,Remaja,Student,117.0,1.0,6178.77,True,1
188.61,Atlanta,Online,Lansia,Retired,26.0,1.0,7167.57,True,1
675.37,Jacksonville,Online,Dewasa,Retired,30.999999999999996,1.0,4704.91,False,0
94.82,Columbus,Branch,Lansia,Retired,56.0,1.0,1267.72,False,1
425.18,Jacksonville,Online,Dewasa,Engineer,135.0,1.0,5790.55,False,0
50.28,Charlotte,Branch,Lansia,Engineer,65.0,1.0,5729.1,True,1
864.72,Houston,Branch,Dewasa,Engineer,58.00000000000001,1.0,7379.38,False,0
70.68,El Paso,Online,Remaja,Student,105.0,1.0,1478.41,True,1
261.77,Jacksonville,Online,Dewasa,Student,45.99999999999999,1.0,824.7099999999999,True,0
183.22,Milwaukee,ATM,Dewasa,Student,63.0,1.0,1024.42,True,0
58.32,Louisville,Branch,Dewasa,Engineer,275.0,4.0,6027.49,False,0
156.86,Charlotte,ATM,Dewasa,Doctor,102.0,1.0,14453.35,True,0
120.67,Jacksonville,ATM,Dewasa,Doctor,233.0,1.0,5374.54,True,0
308.62,Sacramento,Branch,Dewasa,Engineer,101.0,1.0,9148.08,False,0
506.81,Milwaukee,ATM,Dewasa,Engineer,41.0,1.0,2757.23,True,0
328.39,New York,ATM,Dewasa,Engineer,107.99999999999999,1.0,2523.83,True,0
796.3,Austin,Branch,Lansia,Retired,64.0,1.0,1498.79,True,1
72.47,Atlanta,Online,Dewasa,Doctor,72.0,1.0,1305.56,True,0
279.6,Fort Worth,ATM,Remaja,Student,131.0,1.0,1910.9000000000003,True,1
304.2,New York,Online,Remaja,Student,102.0,1.0,423.64,True,1
351.38,New York,Branch,Lansia,Retired,21.000000000000004,1.0,7606.63,True,1
86.07,Dallas,Branch,Dewasa,Doctor,22.999999999999996,1.0,842.5599999999998,True,0
604.5,Portland,ATM,Dewasa,Student,80.0,1.0,709.4199999999998,True,0
258.7,Charlotte,ATM,Dewasa,Student,123.0,1.0,1358.37,True,0
994.6299999999999,Austin,Online,Lansia,Doctor,158.0,1.0,13538.14,True,1
11.46,Austin,Branch,Lansia,Retired,64.0,1.0,7258.33,False,1
63.75999999999999,Austin,ATM,Lansia,Retired,100.00000000000001,1.0,4980.26,True,1
446.83,Miami,Branch,Dewasa,Retired,143.0,1.0,1623.5,False,0
63.540000000000006,Dallas,ATM,Dewasa,Engineer,136.0,1.0,4401.78,True,0
81.11,Charlotte,Online,Dewasa,Engineer,110.0,1.0,2051.37,True,0
441.26,Tucson,Branch,Dewasa,Doctor,87.0,5.0,13704.92,False,0
170.96,Washington,Branch,Lansia,Doctor,69.00000000000001,1.0,13374.89,True,1
48.51,Austin,Branch,Remaja,Student,69.00000000000001,1.0,3363.23,True,1
325.03,Jacksonville,Branch,Lansia,Doctor,106.0,1.0,13521.76,True,1
125.83,Los Angeles,ATM,Dewasa,Retired,138.0,1.0,6109.86,True,0
506.83,New York,Branch,Dewasa,Engineer,45.0,1.0,9975.79,True,0
738.94,Tucson,Branch,Dewasa,Doctor,173.0,1.0,13856.18,True,0
180.36,Charlotte,Online,Dewasa,Engineer,55.0,1.0,9905.23,False,0
225.1,Atlanta,ATM,Dewasa,Student,35.0,1.0,1547.71,True,0
359.51,Charlotte,Online,Lansia,Retired,157.0,1.0,7153.72,True,1
720.46,Tucson,Branch,Dewasa,Retired,44.0,1.0,3101.54,True,0
1116.57,Tucson,ATM,Dewasa,Retired,104.0,1.0,1393.14,True,0
291.46,Miami,ATM,Dewasa,Retired,135.0,1.0,7142.53,True,0
1192.95,Milwaukee,Branch,Remaja,Student,73.0,1.0,325.15,True,1
98.24,Atlanta,Online,Dewasa,Student,148.0,1.0,580.66,True,0
100.48,Milwaukee,Branch,Remaja,Student,104.0,1.0,6149.81,False,1
45.9,Columbus,Branch,Dewasa,Engineer,264.0,1.0,5698.25,True,0
258.21,Austin,Online,Dewasa,Doctor,225.0,1.0,9562.41,True,0
1079.11,Milwaukee,Online,Dewasa,Engineer,211.0,1.0,2038.31,True,0
287.51,El Paso,Online,Remaja,Student,255.0,1.0,187.65,True,1
501.29999999999995,Austin,Online,Dewasa,Engineer,146.0,1.0,8520.08,False,0
26.1,Atlanta,ATM,Dewasa,Student,32.0,1.0,1435.72,True,0
436.77,Jacksonville,ATM,Remaja,Student,176.0,1.0,825.69,True,1
292.38,Louisville,ATM,Lansia,Doctor,224.0,1.0,5803.89,True,1
1026.46,Tucson,Branch,Dewasa,Retired,165.0,1.0,3134.47,True,0
25.29,Miami,Online,Dewasa,Engineer,125.0,1.0,5374.69,True,0
123.34999999999998,Louisville,Online,Dewasa,Doctor,10.0,1.0,6852.16,False,0
139.52,Portland,Branch,Remaja,Student,30.999999999999996,1.0,1570.22,True,1
51.2,Tucson,Online,Remaja,Student,83.0,1.0,730.6,True,1
122.85,Atlanta,Online,Dewasa,Doctor,127.0,3.0,13185.39,False,0
161.38,Jacksonville,Online,Remaja,Student,101.0,1.0,3900.3399999999997,False,1
2.51,Louisville,Online,Lansia,Retired,32.0,1.0,4891.56,True,1
22.62,Milwaukee,ATM,Lansia,Doctor,102.0,1.0,7682.0,True,1
126.83000000000001,Austin,Branch,Dewasa,Retired,39.0,1.0,6100.98,True,0
46.6,Houston,Online,Dewasa,Doctor,68.00000000000001,1.0,1562.9,True,0
243.8,San Francisco,Branch,Dewasa,Doctor,48.0,1.0,13732.81,True,0
231.51,Charlotte,Branch,Lansia,Retired,96.0,1.0,5790.7,False,1
175.05,San Francisco,Online,Dewasa,Engineer,34.0,1.0,1447.35,True,0
762.74,Los Angeles,ATM,Lansia,Doctor,244.0,1.0,207.1,True,1
34.03,Los Angeles,Branch,Dewasa,Engineer,37.99999999999999,1.0,3077.2,True,0
15.950000000000001,Austin,Branch,Remaja,Student,52.00000000000001,1.0,1983.0,True,1
926.53,Milwaukee,ATM,Dewasa,Engineer,107.0,1.0,3120.1,True,0
101.51,Tucson,Online,Dewasa,Engineer,199.0,1.0,3052.47,False,0
309.42,Jacksonville,Branch,Dewasa,Engineer,42.00000000000001,1.0,8564.46,True,0
257.6,Fort Worth,Online,Dewasa,Retired,293.0,1.0,7950.74,False,0
746.78,Atlanta,Branch,Remaja,Student,64.0,1.0,1699.81,False,1
82.01,Sacramento,Branch,Remaja,Student,156.0,1.0,287.46,False,1
476.99,Austin,Online,Remaja,Student,187.0,1.0,1154.48,True,1
320.11,El Paso,Branch,Remaja,Student,130.0,1.0,4076.4799999999996,True,1
333.39,Tucson,ATM,Lansia,Doctor,35.0,1.0,10628.59,True,1
10.3,Jacksonville,ATM,Dewasa,Engineer,197.0,1.0,7801.32,True,0
737.46,Albuquerque,Branch,Dewasa,Doctor,75.0,4.0,634.16,False,0
416.55,Charlotte,Online,Dewasa,Engineer,73.0,1.0,922.9599999999999,True,0
84.91,Austin,Online,Remaja,Student,68.00000000000001,1.0,1671.86,True,1
98.95,Atlanta,Branch,Lansia,Retired,73.0,1.0,5670.82,True,1
18.14,Milwaukee,ATM,Dewasa,Retired,48.0,1.0,6020.85,False,0
1154.79,Columbus,ATM,Dewasa,Doctor,107.99999999999999,1.0,6180.3,True,0
215.13,Charlotte,Online,Dewasa,Engineer,114.0,1.0,3956.6899999999996,True,0
218.57,Houston,Branch,Lansia,Doctor,102.0,1.0,13869.86,False,1
341.88,Austin,ATM,Dewasa,Engineer,89.0,1.0,4159.52,True,0
691.92,Atlanta,Online,Remaja,Student,61.00000000000001,1.0,1084.65,True,1
50.43,Austin,Branch,Dewasa,Doctor,51.00000000000001,1.0,9794.26,True,0
440.43,Jacksonville,Branch,Lansia,Retired,22.999999999999996,1.0,5123.24,True,1
299.03,Columbus,Branch,Dewasa,Engineer,52.00000000000001,1.0,1381.28,True,0
1.98,Atlanta,ATM,Lansia,Doctor,170.0,1.0,11619.1,True,1
173.45,Tucson,ATM,Dewasa,Engineer,161.0,1.0,9077.62,True,0
438.76,Austin,Branch,Remaja,Student,73.0,1.0,1824.19,True,1
519.62,Washington,Online,Lansia,Retired,40.0,1.0,4159.33,False,1
738.68,Jacksonville,Online,Dewasa,Doctor,123.99999999999999,1.0,14352.33,True,0
151.14,Houston,Online,Lansia,Retired,37.99999999999999,1.0,2156.54,True,1
75.77,Charlotte,Branch,Dewasa,Engineer,148.0,1.0,8361.7,True,0
444.52,Louisville,Online,Dewasa,Engineer,17.0,1.0,5424.6,True,0
5.29,New York,Online,Dewasa,Doctor,276.0,1.0,11263.89,True,0
97.63,Milwaukee,Online,Dewasa,Doctor,127.0,1.0,12467.31,False,0
256.95,Austin,Branch,Dewasa,Engineer,71.0,1.0,2531.24,True,0
734.86,Atlanta,Branch,Dewasa,Engineer,290.0,1.0,6242.03,False,0
1250.94,Columbus,ATM,Dewasa,Doctor,107.0,2.0,11565.97,True,0
84.28,Houston,Branch,Dewasa,Doctor,142.0,1.0,13586.06,True,0
927.45,Austin,ATM,Remaja,Student,95.0,1.0,1161.84,True,1
202.49,Milwaukee,ATM,Dewasa,Engineer,69.00000000000001,1.0,7447.099999999999,False,0
154.99,Atlanta,Branch,Remaja,Student,53.00000000000001,1.0,1419.31,True,1
481.53,Atlanta,Branch,Dewasa,Retired,277.0,1.0,6142.54,True,0
172.92,Miami,Online,Remaja,Student,212.0,1.0,416.37,True,1
275.59,Tucson,Branch,Dewasa,Retired,238.0,1.0,6313.22,False,0
207.2,Columbus,Online,Lansia,Engineer,133.0,1.0,8092.9400000000005,True,1
136.82,Jacksonville,Branch,Dewasa,Engineer,14.0,1.0,6229.13,True,0
624.0,Houston,Branch,Dewasa,Engineer,132.0,5.0,4976.18,True,0
179.38,Jacksonville,Online,Dewasa,Engineer,28.0,1.0,8741.51,True,0
10.15,Austin,ATM,Dewasa,Doctor,58.00000000000001,5.0,7155.04,True,0
26.3,Milwaukee,ATM,Dewasa,Doctor,33.0,1.0,7473.73,True,0
319.5,Milwaukee,Branch,Dewasa,Engineer,69.00000000000001,1.0,2366.3,False,0
182.42,Atlanta,Branch,Dewasa,Retired,137.0,1.0,3051.29,True,0
716.62,Atlanta,ATM,Dewasa,Doctor,241.0,1.0,6987.4,True,0
222.96,Jacksonville,ATM,Lansia,Doctor,150.0,1.0,7370.41,False,1
79.77,San Francisco,ATM,Lansia,Retired,167.0,1.0,5010.31,True,1
431.08,Albuquerque,Branch,Dewasa,Retired,25.000000000000004,1.0,6760.22,True,0
592.24,Tucson,ATM,Dewasa,Doctor,140.0,1.0,9817.05,True,0
200.19,Austin,Branch,Dewasa,Retired,107.99999999999999,1.0,4389.96,False,0
297.5,Atlanta,Branch,Lansia,Retired,80.0,1.0,6768.14,False,1
345.86,Omaha,ATM,Dewasa,Retired,145.0,1.0,1504.64,True,0
343.88,Milwaukee,Online,Lansia,Retired,97.0,1.0,6486.18,True,1
16.52,Atlanta,Online,Remaja,Student,135.0,1.0,835.5299999999999,False,1
162.1,Milwaukee,Branch,Dewasa,Engineer,151.0,1.0,8576.65,True,0
36.12,Houston,Online,Remaja,Student,234.0,1.0,1593.03,True,1
354.91,Atlanta,ATM,Lansia,Retired,191.0,1.0,3872.5500000000006,True,1
38.41,Denver,ATM,Dewasa,Doctor,117.0,1.0,9129.68,True,0
53.52,Austin,Branch,Dewasa,Engineer,55.0,1.0,2227.49,True,0
498.59,Tucson,Online,Dewasa,Retired,138.0,1.0,2619.46,True,0
13.3,Austin,ATM,Remaja,Student,63.0,1.0,213.0,True,1
189.65,Charlotte,ATM,Remaja,Student,60.00000000000001,1.0,8457.09,True,1
255.32,Louisville,ATM,Lansia,Retired,26.999999999999996,1.0,6290.62,True,1
230.51,Houston,Branch,Dewasa,Engineer,56.0,1.0,9522.37,False,0
237.74,Tucson,ATM,Lansia,Doctor,151.99999999999997,1.0,11795.12,True,1
512.76,Jacksonville,ATM,Dewasa,Doctor,26.0,1.0,5121.36,True,0
151.37,Louisville,ATM,Dewasa,Engineer,53.00000000000001,1.0,8356.08,True,0
85.01,Portland,ATM,Remaja,Student,157.0,1.0,1299.4,False,1
444.47,Austin,Online,Dewasa,Retired,61.00000000000001,1.0,6062.94,True,0
184.19,New York,ATM,Lansia,Retired,58.00000000000001,1.0,7588.67,True,1
879.25,Houston,Online,Remaja,Student,137.0,1.0,125.84999999999998,False,1
55.98,Atlanta,Branch,Remaja,Student,87.0,1.0,7047.04,False,1
54.91,Columbus,ATM,Dewasa,Engineer,275.0,1.0,7927.2699999999995,False,0
1047.69,Austin,Online,Remaja,Student,139.0,1.0,1889.7799999999997,True,1
393.74,Charlotte,Online,Dewasa,Student,90.0,1.0,1769.06,True,0
58.94,Miami,Online,Dewasa,Engineer,26.0,1.0,4575.98,True,0
515.57,Columbus,ATM,Dewasa,Engineer,56.0,1.0,9269.67,True,0
332.15,Dallas,ATM,Dewasa,Doctor,105.0,1.0,9749.46,True,0
177.94,Milwaukee,Online,Remaja,Student,173.0,1.0,123.23999999999998,True,1
68.68,Sacramento,Online,Dewasa,Engineer,141.0,1.0,4718.51,True,0
1431.54,Portland,Online,Remaja,Student,84.00000000000001,1.0,1171.98,True,1
240.03,Atlanta,Online,Dewasa,Engineer,30.999999999999996,1.0,7807.73,True,0
168.34,Milwaukee,ATM,Lansia,Retired,240.0,1.0,7483.01,True,1
474.77,Atlanta,Online,Dewasa,Engineer,284.0,1.0,8494.53,True,0
451.7,Jacksonville,Online,Dewasa,Engineer,103.0,1.0,8994.67,True,0
243.84999999999997,Omaha,Branch,Dewasa,Engineer,43.0,1.0,4576.78,True,0
5.76,Houston,Branch,Dewasa,Engineer,164.0,1.0,5859.79,True,0
435.08,San Francisco,Online,Dewasa,Engineer,78.0,1.0,2103.41,True,0
127.78,Miami,ATM,Remaja,Student,170.0,1.0,1046.66,True,1
23.14,Atlanta,Online,Dewasa,Doctor,93.0,1.0,10536.54,False,0
545.87,Miami,Branch,Dewasa,Engineer,41.0,1.0,4860.01,True,0
21.21,Milwaukee,Online,Dewasa,Engineer,37.0,1.0,9575.42,True,0
423.53,Atlanta,Branch,Dewasa,Doctor,81.0,1.0,5453.4,False,0
142.1,San Francisco,Online,Remaja,Student,109.0,1.0,1545.64,False,1
1413.24,New York,ATM,Dewasa,Engineer,199.0,1.0,7272.01,True,0
114.15,Atlanta,ATM,Remaja,Student,52.00000000000001,1.0,1612.4,True,1
275.98,Washington,Online,Lansia,Retired,67.0,1.0,6151.05,False,1
590.68,Washington,Branch,Dewasa,Student,22.999999999999996,1.0,852.1999999999999,True,0
152.42,Austin,ATM,Dewasa,Doctor,176.0,1.0,9141.79,True,0
395.77,El Paso,Branch,Dewasa,Doctor,118.0,1.0,6425.99,False,0
615.16,Atlanta,Online,Dewasa,Student,140.0,1.0,214.61,True,0
207.82,Milwaukee,Online,Remaja,Student,30.0,1.0,229.02,False,1
220.52,Atlanta,ATM,Dewasa,Retired,151.99999999999997,1.0,1793.09,True,0
281.47,Tucson,ATM,Dewasa,Engineer,142.0,1.0,4437.48,True,0
57.91,Sacramento,Branch,Dewasa,Engineer,97.0,1.0,3641.06,False,0
30.48,Atlanta,Branch,Dewasa,Doctor,78.0,1.0,11481.85,False,0
1152.58,Austin,Branch,Lansia,Retired,180.0,1.0,7567.17,True,1
453.09,Austin,Branch,Dewasa,Doctor,97.0,1.0,6708.65,True,0
424.47,Charlotte,Online,Remaja,Student,116.00000000000001,1.0,5491.55,True,1
228.4,Omaha,ATM,Lansia,Doctor,116.00000000000001,1.0,9598.43,True,1
67.17,Atlanta,Online,Lansia,Doctor,48.0,1.0,14410.44,True,1
284.89,Atlanta,Online,Dewasa,Doctor,115.0,1.0,9738.6,True,0
118.69,Omaha,Online,Dewasa,Doctor,296.0,1.0,749.3399999999999,True,0
221.33,Louisville,ATM,Dewasa,Student,276.0,1.0,1185.43,True,0
252.31,Atlanta,ATM,Dewasa,Student,172.0,1.0,1584.6,False,0
58.85,Milwaukee,Online,Lansia,Retired,115.0,1.0,1789.8,False,1
194.68,Houston,Online,Dewasa,Doctor,165.0,1.0,14494.18,True,0
433.53,Tucson,Branch,Dewasa,Doctor,231.0,1.0,6368.32,True,0
178.26,Charlotte,ATM,Dewasa,Retired,59.00000000000001,1.0,1137.13,True,0
207.65,San Francisco,Online,Dewasa,Engineer,98.0,1.0,5143.8,True,0
237.0,Tucson,Online,Dewasa,Doctor,115.0,1.0,14021.4,True,0
1169.59,New York,Online,Dewasa,Student,114.0,1.0,5946.45,True,0
347.63,Jacksonville,Online,Remaja,Student,272.0,1.0,1400.04,False,1
517.68,Omaha,ATM,Dewasa,Doctor,24.0,1.0,11305.81,True,0
36.25,Tucson,Branch,Dewasa,Doctor,75.99999999999999,1.0,193.06,True,0
46.53,San Francisco,ATM,Dewasa,Engineer,34.0,1.0,4468.12,True,0
207.47,Miami,ATM,Dewasa,Doctor,12.0,1.0,1688.9,True,0
199.7,New York,ATM,Dewasa,Engineer,285.0,1.0,7574.449999999999,True,0
307.89,Milwaukee,Online,Lansia,Retired,90.0,1.0,2637.55,False,1
403.63,Milwaukee,Branch,Dewasa,Engineer,167.0,3.0,3304.02,True,0
20.06,Houston,ATM,Dewasa,Student,144.0,1.0,445.21,True,0
236.57,Sacramento,ATM,Lansia,Retired,112.0,1.0,3488.77,True,1
0.32,Atlanta,ATM,Dewasa,Engineer,136.0,1.0,7158.58,True,0
14.28,Milwaukee,ATM,Remaja,Student,81.0,1.0,1597.51,True,1
232.35,Atlanta,Branch,Dewasa,Engineer,153.0,1.0,4186.25,False,0
317.53,Miami,Online,Dewasa,Engineer,104.0,1.0,6237.68,True,0
74.67,New York,ATM,Dewasa,Engineer,283.0,1.0,3449.35,True,0
65.01,Austin,Online,Dewasa,Doctor,67.0,1.0,10235.19,False,0
0.45,Atlanta,Branch,Dewasa,Engineer,172.0,1.0,8670.23,True,0
364.13,Fort Worth,ATM,Lansia,Doctor,61.00000000000001,1.0,8198.0,True,1
340.13,Atlanta,Branch,Remaja,Student,32.0,3.0,1149.74,True,1
15.810000000000002,Charlotte,Branch,Lansia,Doctor,11.0,4.0,8384.85,True,1
222.66,Houston,Online,Dewasa,Doctor,88.0,1.0,14466.38,True,0
638.24,Milwaukee,Branch,Dewasa,Engineer,64.0,1.0,5695.78,True,0
241.21,Omaha,ATM,Dewasa,Engineer,107.99999999999999,1.0,1220.86,True,0
171.16,New York,Online,Dewasa,Retired,42.00000000000001,1.0,6126.5,True,0
1360.67,Austin,Branch,Dewasa,Engineer,118.0,1.0,2861.65,True,0
37.65,Austin,Online,Dewasa,Student,109.0,1.0,411.78,False,0
25.77,Houston,Online,Lansia,Retired,18.0,1.0,4331.54,True,1
789.8,Jacksonville,ATM,Dewasa,Doctor,94.0,1.0,13948.09,True,0
308.85,Los Angeles,Branch,Remaja,Student,33.0,2.0,333.19,False,1
1454.52,Miami,ATM,Dewasa,Student,20.0,1.0,1189.03,True,0
806.97,Atlanta,Online,Remaja,Student,11.0,1.0,102.2,True,1
364.81,Charlotte,Online,Remaja,Student,53.00000000000001,1.0,1145.23,True,1
490.82,Atlanta,ATM,Dewasa,Engineer,114.0,1.0,8704.27,True,0
1021.3799999999999,Houston,Branch,Lansia,Doctor,125.0,1.0,6223.26,True,1
311.28,Atlanta,Branch,Dewasa,Doctor,198.0,1.0,135.96,True,0
85.03,Austin,ATM,Dewasa,Retired,48.0,1.0,4597.57,True,0
307.75,Houston,Branch,Lansia,Doctor,63.0,1.0,1061.58,True,1
333.67,Fort Worth,Online,Dewasa,Engineer,68.00000000000001,1.0,9238.08,True,0
589.89,Jacksonville,Branch,Dewasa,Engineer,213.0,3.0,9404.63,True,0
372.08,Houston,Branch,Lansia,Doctor,63.0,1.0,13330.74,True,1
502.9,Jacksonville,Online,Dewasa,Student,141.0,1.0,341.24,False,0
103.81,Charlotte,ATM,Dewasa,Doctor,34.0,1.0,7044.63,True,0
69.43,Milwaukee,ATM,Dewasa,Engineer,162.0,1.0,9281.85,True,0
110.4,Austin,ATM,Dewasa,Doctor,61.99999999999999,1.0,8639.36,False,0
275.65,Atlanta,Branch,Dewasa,Engineer,14.0,1.0,4957.57,False,0
336.01,Jacksonville,Online,Lansia,Doctor,121.0,4.0,9938.2,True,1
251.8,Atlanta,ATM,Lansia,Doctor,102.0,1.0,11796.66,True,1
334.07,New York,Branch,Dewasa,Engineer,200.00000000000003,1.0,7306.79,True,0
52.44,Austin,Online,Dewasa,Student,87.0,1.0,3157.75,True,0
1030.85,Austin,ATM,Remaja,Student,39.0,1.0,1941.8,True,1
141.37,Denver,Online,Dewasa,Engineer,77.0,1.0,1019.7699999999999,True,0
211.7,Jacksonville,Online,Dewasa,Doctor,205.0,1.0,12272.78,False,0
61.39999999999999,Austin,Branch,Dewasa,Engineer,20.0,2.0,7892.87,True,0
308.23,Milwaukee,ATM,Lansia,Retired,22.999999999999996,1.0,4150.63,True,1
111.41,Jacksonville,Branch,Remaja,Student,181.0,1.0,1204.11,True,1
675.49,Charlotte,ATM,Lansia,Retired,159.0,1.0,1892.9999999999998,True,1
29.72,Austin,ATM,Dewasa,Student,37.99999999999999,1.0,1059.62,True,0
301.73,Tucson,Online,Lansia,Doctor,163.0,1.0,990.7399999999999,True,1
294.61,Omaha,Branch,Lansia,Retired,74.0,1.0,7375.59,True,1
106.43,Milwaukee,ATM,Dewasa,Engineer,164.0,1.0,9403.12,False,0
381.52,Atlanta,Online,Dewasa,Doctor,79.0,1.0,5798.92,True,0
1142.76,Houston,Online,Remaja,Student,71.0,1.0,1498.93,False,1
5.66,Jacksonville,Branch,Dewasa,Engineer,33.0,1.0,5434.64,True,0
209.09,Milwaukee,ATM,Dewasa,Doctor,203.0,1.0,9100.81,True,0
521.81,Milwaukee,ATM,Dewasa,Engineer,34.0,1.0,4750.96,True,0
588.36,Charlotte,Online,Dewasa,Engineer,134.0,1.0,8434.99,True,0
146.67,Albuquerque,Online,Remaja,Student,273.0,1.0,1569.75,True,1
176.52,Austin,Online,Lansia,Retired,94.0,5.0,7132.08,False,1
57.34,Atlanta,Online,Dewasa,Student,81.0,1.0,1100.64,True,0
294.77,Tucson,Online,Lansia,Retired,101.0,1.0,2272.17,True,1
881.32,El Paso,Online,Dewasa,Engineer,59.00000000000001,1.0,2287.93,True,0
162.59,New York,Branch,Lansia,Retired,18.999999999999996,1.0,7104.83,True,1
56.15,Milwaukee,Branch,Dewasa,Doctor,77.0,1.0,13265.92,True,0
524.55,El Paso,ATM,Dewasa,Doctor,175.0,1.0,8292.75,True,0
535.4,Austin,Branch,Remaja,Student,110.0,1.0,651.8399999999999,True,1
56.84,Austin,ATM,Dewasa,Engineer,185.0,1.0,7977.78,True,0
135.94,Houston,Branch,Lansia,Retired,258.0,1.0,4710.21,True,1
47.1,Washington,Branch,Dewasa,Doctor,178.0,1.0,6308.07,False,0
124.05,Albuquerque,Branch,Lansia,Doctor,220.0,1.0,7009.54,False,1
802.89,Jacksonville,ATM,Remaja,Student,175.0,1.0,1973.63,True,1
193.16,Charlotte,ATM,Lansia,Retired,109.0,1.0,2304.56,True,1
541.52,New York,Branch,Dewasa,Engineer,161.0,1.0,6087.24,False,0
20.17,Austin,ATM,Lansia,Retired,86.0,1.0,3869.3699999999994,True,1
35.98,Milwaukee,Branch,Dewasa,Doctor,133.0,1.0,11147.34,False,0
273.24,Jacksonville,Branch,Dewasa,Retired,173.0,1.0,2202.21,True,0
663.45,Albuquerque,ATM,Lansia,Retired,147.0,1.0,5897.29,True,1
343.86,Charlotte,Branch,Dewasa,Engineer,70.0,1.0,3278.65,True,0
69.38,Houston,Branch,Lansia,Doctor,280.0,2.0,12072.11,True,1
75.43,Jacksonville,ATM,Lansia,Retired,266.0,1.0,1441.86,True,1
414.64,Atlanta,Branch,Dewasa,Doctor,74.0,1.0,7253.22,True,0
86.79,Fort Worth,Branch,Dewasa,Doctor,166.0,1.0,8795.37,True,0
1105.88,Omaha,ATM,Dewasa,Engineer,36.0,1.0,2636.32,True,0
14.1,Louisville,Branch,Dewasa,Engineer,73.0,1.0,6949.21,True,0
63.330000000000005,Louisville,Branch,Remaja,Student,123.99999999999999,1.0,792.33,False,1
606.27,Louisville,Branch,Dewasa,Doctor,42.00000000000001,1.0,9668.78,True,0
4.47,Louisville,Branch,Dewasa,Student,132.0,1.0,1381.75,True,0
289.01,Miami,Online,Lansia,Retired,96.0,1.0,4226.26,True,1
338.69,Milwaukee,Branch,Remaja,Student,169.0,1.0,1137.89,True,1
97.73,Sacramento,Branch,Lansia,Doctor,156.0,1.0,7885.209999999999,True,1
1021.16,Albuquerque,ATM,Remaja,Student,104.0,1.0,9427.06,True,1
27.61,Fort Worth,ATM,Dewasa,Retired,26.0,1.0,3679.64,False,0
284.17,Houston,ATM,Dewasa,Retired,189.0,1.0,3479.56,True,0
76.21,Los Angeles,Branch,Remaja,Student,69.00000000000001,1.0,664.9299999999998,True,1
334.79,Denver,Branch,Lansia,Doctor,292.0,1.0,624.0899999999999,False,1
584.51,Denver,ATM,Lansia,Retired,75.99999999999999,1.0,3254.56,True,1
432.18,Milwaukee,Branch,Remaja,Student,162.0,1.0,678.8299999999999,True,1
134.55,Austin,Online,Dewasa,Doctor,165.0,1.0,14852.42,True,0
61.66,Sacramento,ATM,Dewasa,Student,86.0,1.0,5705.4,True,0
12.35,Jacksonville,Branch,Remaja,Student,22.0,1.0,1846.85,True,1
213.25,San Francisco,Branch,Remaja,Student,63.0,1.0,677.7899999999998,True,1
34.93,Columbus,Branch,Dewasa,Engineer,72.0,1.0,2810.37,True,0
959.48,Miami,Branch,Lansia,Doctor,36.0,1.0,10631.43,True,1
335.68,Tucson,Online,Remaja,Student,142.0,1.0,1188.95,True,1
423.96,Austin,ATM,Dewasa,Doctor,75.0,1.0,8374.38,True,0
361.38,Milwaukee,Online,Lansia,Retired,71.0,3.0,4972.92,False,1
220.82,Louisville,Branch,Dewasa,Engineer,30.999999999999996,1.0,4298.13,True,0
717.36,Austin,Online,Remaja,Student,138.0,1.0,514.88,False,1
406.12,Houston,ATM,Dewasa,Doctor,106.0,1.0,10501.53,True,0
427.83,Milwaukee,ATM,Dewasa,Engineer,29.000000000000004,1.0,3293.06,True,0
416.62,Louisville,Online,Dewasa,Student,67.0,1.0,9700.9,False,0
21.9,Milwaukee,ATM,Dewasa,Student,30.0,1.0,1052.27,True,0
717.74,Sacramento,Online,Dewasa,Engineer,168.00000000000003,1.0,8375.16,False,0
393.68,Austin,ATM,Dewasa,Doctor,141.0,1.0,10135.88,True,0
281.91,Denver,Branch,Remaja,Student,269.0,1.0,225.53,True,1
239.85,Tucson,ATM,Lansia,Retired,50.00000000000001,1.0,1477.63,True,1
237.84,Milwaukee,Branch,Dewasa,Student,16.0,1.0,8932.39,True,0
459.29,Atlanta,Online,Lansia,Retired,109.0,1.0,1006.12,False,1
196.49,Charlotte,Branch,Dewasa,Engineer,65.0,1.0,7516.560000000001,True,0
21.23,Milwaukee,ATM,Remaja,Student,103.0,4.0,319.18,True,1
95.23,Denver,Online,Remaja,Student,60.00000000000001,3.0,966.8799999999999,True,1
344.87,Houston,Branch,Dewasa,Retired,25.000000000000004,1.0,7447.44,True,0
129.62,Austin,ATM,Remaja,Student,123.99999999999999,1.0,620.28,False,1
